sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.20907911658287048,1.7812769412994385,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,6.589145300495147e-07,1.7510392665863037,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.1338394433259964,1.7691408395767212,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.22738806903362274,1.7592136859893799,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.36759060621261597,1.7802622318267822,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.16886016726493835,1.7779409885406494,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.006400719750672579,1.7580024003982544,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.0019605036359280348,1.7533665895462036,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,1.4599101632484235e-05,1.7268198728561401,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,4.7949801228241995e-05,1.735156536102295,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.003488528309389949,1.7537232637405396,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,3.127890124687838e-08,1.7520294189453125,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.7788155674934387,1.7413914203643799,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,0.3988301455974579,1.771928071975708,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,5.6792121910053886e-36,1.6914048194885254,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,9.257111684931595e-34,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,1.0,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He smelled the market. ,He liked the fish market.,market,active,V,N,market, smelled,3.480811574263498e-05,1.6914138793945312,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.2835320234298706,1.9253497123718262,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.4286052882671356,1.8907195329666138,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.18326321244239807,1.9320108890533447,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.06385990232229233,1.9104286432266235,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.011014088056981564,1.8956562280654907,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.08491511642932892,1.920806646347046,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.1413196176290512,1.9370553493499756,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.00014444820408243686,1.8962692022323608,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.05596411973237991,1.905904769897461,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.06035800650715828,1.903212308883667,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.14806339144706726,1.935097336769104,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.1208902969956398,1.9339196681976318,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.09515045583248138,1.9285356998443604,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.034029193222522736,1.922510027885437,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.01892310567200184,1.8947688341140747,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.022929592058062553,1.8989417552947998,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.007444628514349461,1.915955662727356,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.009329109452664852,1.9132792949676514,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.212481290102005,1.9408142566680908,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.09906608611345291,1.912132740020752,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,3.4458113294101423e-22,1.8536320924758911,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,8.30589337830575e-16,1.8536312580108643,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,0.4995211958885193,1.9140478372573853,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He shorted the market. ,He liked the housing market.,market,active,V,N,market, shorted,1.2154389427040236e-16,1.8536313772201538,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.022789366543293,1.7381327152252197,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.036329250782728195,1.7330092191696167,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.3096397817134857,1.774599313735962,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.011750388890504837,1.7383466958999634,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.07072688639163971,1.7535741329193115,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.13089096546173096,1.765943169593811,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.17609776556491852,1.7809417247772217,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,2.0091692931600846e-05,1.7588248252868652,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.08755457401275635,1.7727625370025635,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.1872292011976242,1.7543971538543701,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.3033050298690796,1.7789876461029053,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.09924990683794022,1.772933006286621,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.0009053986868821084,1.7596936225891113,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.0035190063063055277,1.7614248991012573,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,5.88904476899188e-05,1.7311538457870483,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.00012309841986279935,1.7391650676727295,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.0009022346348501742,1.7429311275482178,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,1.813145718188025e-05,1.7593698501586914,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.38293325901031494,1.78257155418396,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.8838915228843689,1.72002375125885,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,5.811655631822846e-25,1.6914243698120117,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,9.733397749962452e-25,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,0.999997615814209,1.691404938697815,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He beat the market. ,He liked the stock market.,market,active,V,N,market, beat,2.1119506578276938e-16,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.0800628587603569,1.7525629997253418,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.36238086223602295,1.7795007228851318,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.09132865071296692,1.7813149690628052,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.03207751736044884,1.725645661354065,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.0023981034755706787,1.7150201797485352,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.15416043996810913,1.7668194770812988,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.09222615510225296,1.7671988010406494,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.00032130067120306194,1.7250399589538574,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.2295432835817337,1.7798081636428833,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.15326657891273499,1.7550538778305054,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.36433666944503784,1.7814174890518188,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.22784386575222015,1.7795183658599854,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.21713754534721375,1.777010202407837,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.07697013020515442,1.7702257633209229,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.08555442094802856,1.7405012845993042,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.09736832231283188,1.746025800704956,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.06911209970712662,1.7616405487060547,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.0020384357776492834,1.7603485584259033,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.30780136585235596,1.784031629562378,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.016285983845591545,1.6976912021636963,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,3.163753709966438e-13,1.7244566679000854,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,2.197392224775885e-12,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,0.8361315131187439,1.7302826642990112,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She lit the match. ,It was a lit match.,match,active,V,N,match, lit,1.3875455806555692e-07,1.7292470932006836,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.15664494037628174,1.7606881856918335,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.10747432708740234,1.7733416557312012,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.28862643241882324,1.7845463752746582,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.18070358037948608,1.7493462562561035,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.0010732189984992146,1.7142128944396973,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.16450519859790802,1.768046259880066,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.2437591254711151,1.7747904062271118,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.0019543813541531563,1.7303426265716553,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.11907540261745453,1.7814072370529175,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.16485950350761414,1.7558043003082275,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.3313213586807251,1.7821022272109985,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.14023171365261078,1.7762441635131836,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.013197116553783417,1.7646878957748413,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.006749333813786507,1.7692451477050781,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.0011148309567943215,1.728241205215454,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.001585184596478939,1.735091209411621,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.0005073290667496622,1.754207730293274,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,1.6365653436878347e-06,1.7609108686447144,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.44895753264427185,1.7794623374938965,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.17474770545959473,1.7323758602142334,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,4.885887538175864e-30,1.7184076309204102,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,1.838229038019279e-30,1.6914044618606567,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,0.9999985694885254,1.6914047002792358,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She struck the match. ,It was a burning match.,match,active,V,N,match, struck,6.213557009142648e-18,1.7111515998840332,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.12255650758743286,1.5734783411026,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.19202791154384613,1.596161127090454,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.369307279586792,1.6023471355438232,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.2506083846092224,1.5732996463775635,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.000818493077531457,1.5209662914276123,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.12810170650482178,1.5852283239364624,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.09839196503162384,1.5811219215393066,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,5.472240900417091e-06,1.52653169631958,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.026729391887784004,1.5945758819580078,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.19571521878242493,1.575197458267212,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.2895302474498749,1.6016528606414795,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.07567141950130463,1.590622067451477,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.00419794162735343,1.582207441329956,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.00030032277572900057,1.5948762893676758,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,1.9655869891721522e-06,1.5382723808288574,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,7.97374468675116e-06,1.546062707901001,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.0044717187993228436,1.5734097957611084,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,3.614429078879766e-05,1.578080177307129,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.5800426006317139,1.5868319272994995,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.9993875026702881,1.5004069805145264,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,3.759044691543467e-33,1.5039832592010498,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,2.1685561616939808e-22,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,0.9999996423721313,1.50022292137146,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She missed the match.,It was a soccer match.,match,active,V,N,match, missed,9.321491686370488e-26,1.5008474588394165,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.06522438675165176,1.9166897535324097,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.05824859067797661,1.9208245277404785,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.17805470526218414,1.9406665563583374,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.2226085662841797,1.9255545139312744,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.0006464037578552961,1.8775596618652344,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.08675292134284973,1.924763798713684,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.07198397815227509,1.9220778942108154,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,6.320458396658069e-07,1.8754936456680298,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.1720411479473114,1.9386742115020752,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.0727962926030159,1.9045336246490479,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.14628426730632782,1.9377384185791016,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.0812428742647171,1.9308851957321167,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.07609817385673523,1.9276407957077026,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.15631870925426483,1.9320073127746582,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.008985643275082111,1.889394998550415,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.02170586958527565,1.9005507230758667,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.0066074831411242485,1.918060541152954,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.0006339275278151035,1.9169195890426636,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.18378537893295288,1.9370393753051758,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.4428098499774933,1.879178524017334,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,1.6170668791786458e-23,1.8548918962478638,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,1.4704952923655696e-22,1.8536311388015747,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,0.4999305009841919,1.853665828704834,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She videotaped the match. ,It was a tennis match.,match,active,V,N,match, videotaped,8.904697460820898e-05,1.8995176553726196,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.03377610072493553,1.5435962677001953,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.007533449679613113,1.559069275856018,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.3349912166595459,1.5835809707641602,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.07595649361610413,1.5475716590881348,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.06843975931406021,1.5199787616729736,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.6537216305732727,1.5757949352264404,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.031606823205947876,1.5531165599822998,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,3.6944593375665136e-06,1.502634882926941,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.10463367402553558,1.571265459060669,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.8556838035583496,1.5386520624160767,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.37663406133651733,1.5912539958953857,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.16226869821548462,1.5536472797393799,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.0482124388217926,1.5175429582595825,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.09343519806861877,1.586470365524292,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.008675741963088512,1.5028834342956543,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He took medicine. ,It was cough medicine.,medicine,active,V,N,medicine, took,0.011873286217451096,1.5039433240890503,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
