sentence,Head,Layer,Attention,n_params,mpath,revision,step
He had a talkative guide.,3,3,0.16673868894577026,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,0,4,0.21214251220226288,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,1,4,0.18590325117111206,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,2,4,0.26365578174591064,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,3,4,0.19394032657146454,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,0,5,0.187369704246521,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,1,5,0.21638214588165283,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,2,5,0.28076860308647156,14067712,EleutherAI/pythia-14m,step31000,31000
He had a talkative guide.,3,5,0.335122287273407,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,0,0,0.25849175453186035,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,1,0,0.2809320092201233,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,2,0,0.2300860732793808,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,3,0,0.34515610337257385,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,0,1,0.36194202303886414,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,1,1,0.38835009932518005,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,2,1,0.350630521774292,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,3,1,0.11892016977071762,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,0,2,0.39250481128692627,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,1,2,0.7084745764732361,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,2,2,0.329545795917511,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,3,2,0.2436913251876831,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,0,3,0.23470215499401093,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,1,3,0.28407546877861023,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,2,3,0.13090313971042633,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,3,3,0.1495668888092041,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,0,4,0.266567200422287,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,1,4,0.19268898665905,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,2,4,0.291807621717453,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,3,4,0.26712146401405334,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,0,5,0.27128294110298157,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,1,5,0.23858430981636047,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,2,5,0.329059898853302,14067712,EleutherAI/pythia-14m,step31000,31000
It was a summer home.,3,5,0.3615940511226654,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,0,0,0.2671220004558563,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,1,0,0.3345320224761963,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,2,0,0.21633057296276093,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,3,0,0.25553053617477417,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,0,1,0.3574748933315277,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,1,1,0.3898239731788635,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,2,1,0.3146505057811737,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,3,1,0.09099815040826797,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,0,2,0.3949264585971832,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,1,2,0.7134227752685547,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,2,2,0.3314875066280365,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,3,2,0.23618970811367035,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,0,3,0.20669065415859222,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,1,3,0.30237337946891785,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,2,3,0.13084281980991364,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,3,3,0.14951734244823456,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,0,4,0.25619837641716003,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,1,4,0.18166041374206543,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,2,4,0.2809998095035553,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,3,4,0.2564481794834137,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,0,5,0.2719135284423828,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,1,5,0.24363167583942413,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,2,5,0.3462923467159271,14067712,EleutherAI/pythia-14m,step31000,31000
It was a childhood home.,3,5,0.24322926998138428,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,0,0,0.27769047021865845,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,1,0,0.3311699330806732,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,2,0,0.2044692039489746,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,3,0,0.35650911927223206,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,0,1,0.3715503513813019,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,1,1,0.3592270016670227,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,2,1,0.3487442135810852,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,3,1,0.058299899101257324,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,0,2,0.4018062651157379,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,1,2,0.7109312415122986,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,2,2,0.3562396466732025,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,3,2,0.24574904143810272,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,0,3,0.20262233912944794,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,1,3,0.2938075065612793,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,2,3,0.13079595565795898,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,3,3,0.14951957762241364,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,0,4,0.25242671370506287,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,1,4,0.18834522366523743,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,2,4,0.287168949842453,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,3,4,0.24361324310302734,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,0,5,0.241836816072464,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,1,5,0.22719942033290863,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,2,5,0.34852492809295654,14067712,EleutherAI/pythia-14m,step31000,31000
It was a funeral home.,3,5,0.2669321298599243,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,0,0,0.1816290318965912,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,1,0,0.32974979281425476,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,2,0,0.24160277843475342,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,3,0,0.31894293427467346,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,0,1,0.1978149116039276,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,1,1,0.4172899127006531,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,2,1,0.2740072011947632,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,3,1,0.005202726926654577,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,0,2,0.3162740468978882,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,1,2,0.6899709701538086,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,2,2,0.3719486892223358,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,3,2,0.2526121735572815,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,0,3,0.22538243234157562,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,1,3,0.2801181972026825,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,2,3,0.24782350659370422,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,3,3,0.24982888996601105,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,0,4,0.23408545553684235,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,1,4,0.2496129423379898,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,2,4,0.22673530876636505,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,3,4,0.2027997374534607,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,0,5,0.25284481048583984,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,1,5,0.26374682784080505,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,2,5,0.37406331300735474,14067712,EleutherAI/pythia-14m,step31000,31000
They had natural intelligence.,3,5,0.44773566722869873,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,0,0,0.15441763401031494,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,1,0,0.2880980372428894,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,2,0,0.23613817989826202,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,3,0,0.26613175868988037,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,0,1,0.1856411248445511,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,1,1,0.39566168189048767,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,2,1,0.22757938504219055,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,3,1,0.017742201685905457,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,0,2,0.3813995122909546,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,1,2,0.6963852643966675,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,2,2,0.34307223558425903,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,3,2,0.2539812922477722,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,0,3,0.2224109172821045,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,1,3,0.3076436519622803,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,2,3,0.24780482053756714,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,3,3,0.24979333579540253,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,0,4,0.2604001462459564,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,1,4,0.26150932908058167,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,2,4,0.26801860332489014,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,3,4,0.18926121294498444,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,0,5,0.24922730028629303,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,1,5,0.2732788920402527,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,2,5,0.3586951494216919,14067712,EleutherAI/pythia-14m,step31000,31000
They had innate intelligence.,3,5,0.4081237018108368,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,0,0,0.21061816811561584,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,1,0,0.3107781410217285,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,2,0,0.26188406348228455,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,3,0,0.3156017065048218,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,0,1,0.1219421774148941,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,1,1,0.3617064952850342,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,2,1,0.354480504989624,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,3,1,0.00334484176710248,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,0,2,0.3204585909843445,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,1,2,0.6866337656974792,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,2,2,0.39210236072540283,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,3,2,0.261361300945282,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,0,3,0.2291041761636734,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,1,3,0.3330252766609192,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,2,3,0.24923056364059448,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,3,3,0.2502891421318054,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,0,4,0.24954350292682648,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,1,4,0.2543388903141022,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,2,4,0.30843663215637207,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,3,4,0.20304414629936218,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,0,5,0.26226767897605896,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,1,5,0.25821778178215027,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,2,5,0.4156275987625122,14067712,EleutherAI/pythia-14m,step31000,31000
They had classified intelligence.,3,5,0.41707468032836914,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,0,0,0.30722102522850037,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,1,0,0.3821626901626587,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,2,0,0.1942000389099121,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,3,0,0.3096933364868164,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,0,1,0.3337119519710541,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,1,1,0.362762451171875,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,2,1,0.3591315448284149,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,3,1,0.1001419797539711,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,0,2,0.41281557083129883,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,1,2,0.7097451090812683,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,2,2,0.35083460807800293,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,3,2,0.24115443229675293,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,0,3,0.1998346447944641,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,1,3,0.3190639913082123,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,2,3,0.1308153122663498,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,3,3,0.14953279495239258,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,0,4,0.2519586980342865,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,1,4,0.18037603795528412,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,2,4,0.3252112567424774,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,3,4,0.25826963782310486,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,0,5,0.20166714489459991,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,1,5,0.20476876199245453,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,2,5,0.31105437874794006,14067712,EleutherAI/pythia-14m,step31000,31000
It was a sensitive issue.,3,5,0.2001306265592575,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,0,0,0.30348870158195496,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,1,0,0.34250399470329285,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,2,0,0.19765658676624298,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,3,0,0.3765418827533722,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,0,1,0.3418457508087158,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,1,1,0.3621196746826172,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,2,1,0.35783252120018005,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,3,1,0.10652704536914825,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,0,2,0.384947806596756,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,1,2,0.6858459711074829,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,2,2,0.3574053943157196,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,3,2,0.23466134071350098,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,0,3,0.18562231957912445,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,1,3,0.29441186785697937,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,2,3,0.13078419864177704,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,3,3,0.1495150327682495,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,0,4,0.24245701730251312,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,1,4,0.18086597323417664,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,2,4,0.34755340218544006,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,3,4,0.22742438316345215,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,0,5,0.21440725028514862,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,1,5,0.2166118621826172,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,2,5,0.3097829520702362,14067712,EleutherAI/pythia-14m,step31000,31000
It was a political issue.,3,5,0.2529238164424896,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,0,0,0.2817436456680298,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,1,0,0.40309959650039673,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,2,0,0.2072131484746933,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,3,0,0.24327166378498077,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,0,1,0.30133524537086487,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,1,1,0.3875911235809326,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,2,1,0.3377598226070404,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,3,1,0.027422964572906494,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,0,2,0.3639681041240692,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,1,2,0.696733295917511,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,2,2,0.33385851979255676,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,3,2,0.24312566220760345,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,0,3,0.1810351461172104,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,1,3,0.26323553919792175,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,2,3,0.13090287148952484,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,3,3,0.14955300092697144,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,0,4,0.28105026483535767,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,1,4,0.19395217299461365,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,2,4,0.3352122902870178,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,3,4,0.24732457101345062,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,0,5,0.2027687281370163,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,1,5,0.21245525777339935,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,2,5,0.32299450039863586,14067712,EleutherAI/pythia-14m,step31000,31000
It was a weekly issue.,3,5,0.20062552392482758,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,0,0,0.2861434817314148,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,1,0,0.31412994861602783,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,2,0,0.14613981544971466,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,3,0,0.3271494507789612,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,0,1,0.3496335446834564,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,1,1,0.39248618483543396,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,2,1,0.39624762535095215,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,3,1,0.045081861317157745,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,0,2,0.31136226654052734,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,1,2,0.7546900510787964,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,2,2,0.3294430375099182,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,3,2,0.20458810031414032,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,0,3,0.17457330226898193,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,1,3,0.25715339183807373,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,2,3,0.10904204100370407,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,3,3,0.12463070452213287,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,0,4,0.25197237730026245,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,1,4,0.15470442175865173,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,2,4,0.2987452745437622,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,3,4,0.24340349435806274,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,0,5,0.3331610858440399,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,1,5,0.21523615717887878,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,2,5,0.24872474372386932,14067712,EleutherAI/pythia-14m,step31000,31000
It was a blackberry jam.,3,5,0.25024527311325073,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,0,0,0.25202587246894836,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,1,0,0.3239780068397522,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,2,0,0.18198935687541962,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,3,0,0.27399560809135437,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,0,1,0.3312778174877167,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,1,1,0.3909117579460144,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,2,1,0.3259536027908325,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,3,1,0.04827561974525452,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,0,2,0.28763991594314575,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,1,2,0.7344425916671753,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,2,2,0.319707989692688,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,3,2,0.2107374370098114,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,0,3,0.18819761276245117,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,1,3,0.25229740142822266,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,2,3,0.10917934030294418,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,3,3,0.12462420761585236,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,0,4,0.20565293729305267,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,1,4,0.15358440577983856,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,2,4,0.2199370115995407,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,3,4,0.23715364933013916,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,0,5,0.25370872020721436,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,1,5,0.1911132037639618,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,2,5,0.1980517953634262,14067712,EleutherAI/pythia-14m,step31000,31000
It was a peach jam.,3,5,0.30342409014701843,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,0,0,0.2953643798828125,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,1,0,0.3878386914730072,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,2,0,0.16209380328655243,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,3,0,0.30320534110069275,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,0,1,0.31493648886680603,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,1,1,0.4160183072090149,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,2,1,0.3323030173778534,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,3,1,0.08073204755783081,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,0,2,0.375287264585495,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,1,2,0.726101279258728,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,2,2,0.36578693985939026,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,3,2,0.2383769005537033,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,0,3,0.18478785455226898,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,1,3,0.24231918156147003,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,2,3,0.13081906735897064,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,3,3,0.14955389499664307,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,0,4,0.2648600935935974,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,1,4,0.18156972527503967,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,2,4,0.3232538402080536,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic jam.,3,4,0.21930432319641113,14067712,EleutherAI/pythia-14m,step31000,31000
