sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a childhood home.,home,home, childhood,0.3965562880039215,1.7831506729125977,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.21334220468997955,1.7757797241210938,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.15057773888111115,1.7857725620269775,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,1.2040057839612928e-10,1.7727619409561157,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.17212426662445068,1.739827036857605,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.21322903037071228,1.7782647609710693,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.3530110716819763,1.7861697673797607,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.1877063512802124,1.7882018089294434,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.857690691947937,1.7257959842681885,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.02279922179877758,1.7773163318634033,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.22597837448120117,1.7883481979370117,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.0012044906616210938,1.7668709754943848,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.0002155430120183155,1.763464093208313,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.19059668481349945,1.7871549129486084,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,0.9576956033706665,1.7025598287582397,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,1.8181720573551274e-09,1.7603700160980225,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a childhood home.,home,home, childhood,1.1074396955024213e-10,1.7569568157196045,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.45082852244377136,1.7812669277191162,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.019107861444354057,1.7059425115585327,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.1783294826745987,1.7734850645065308,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.14975033700466156,1.7852494716644287,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.009454463608562946,1.6941564083099365,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.662300169467926,1.755462646484375,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.4210514724254608,1.768570899963379,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.4353618621826172,1.7811744213104248,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.18886937201023102,1.7752032279968262,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.14356575906276703,1.785169005393982,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,3.4116278584406245e-06,1.776132583618164,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.31095173954963684,1.760408639907837,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.16946890950202942,1.7728782892227173,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.34465840458869934,1.7859156131744385,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.14963878691196442,1.7873404026031494,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.8624846935272217,1.7247828245162964,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.005729414988309145,1.776648759841919,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.3501034677028656,1.7855807542800903,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,1.708852687443141e-05,1.7672815322875977,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,6.484148684648972e-07,1.763437271118164,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.3335475027561188,1.7858116626739502,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,0.9992508888244629,1.691609263420105,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,9.008033763358014e-10,1.7561321258544922,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a funeral home.,home,home, funeral,9.008227649064116e-13,1.7422759532928467,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.18061423301696777,1.60103178024292,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.005687173921614885,1.5119781494140625,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.1943584680557251,1.6014715433120728,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.2630303204059601,1.5856642723083496,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.007748264353722334,1.5026224851608276,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.12909622490406036,1.5480743646621704,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.42147383093833923,1.5858349800109863,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.24720506370067596,1.5974383354187012,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.3693847060203552,1.5880193710327148,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.16507408022880554,1.603792667388916,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.0008089444017969072,1.585330843925476,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.2856502830982208,1.5879158973693848,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.17047065496444702,1.5761231184005737,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.26414597034454346,1.6025407314300537,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.13110239803791046,1.5940037965774536,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.872548520565033,1.5347315073013306,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.016137611120939255,1.5548205375671387,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.12313390523195267,1.5978881120681763,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,8.875143248587847e-05,1.5207923650741577,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,9.707473509479314e-06,1.5145971775054932,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,0.410103976726532,1.5972540378570557,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,3.017036931396433e-08,1.5002228021621704,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,1.7260200430371797e-12,1.5079505443572998,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had natural intelligence.,intelligence,intelligence, natural,1.5581850046353374e-12,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.25527605414390564,1.6023837327957153,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.015325615182518959,1.5145927667617798,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.09944060444831848,1.5978941917419434,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.2726731598377228,1.5862499475479126,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.03142721951007843,1.5094935894012451,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.25904786586761475,1.5672919750213623,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.4119412302970886,1.5864471197128296,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.2490038275718689,1.597349762916565,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.27469179034233093,1.5778731107711792,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.255288302898407,1.6048455238342285,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,6.236534682102501e-05,1.5843884944915771,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.38789376616477966,1.5882846117019653,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.3581914007663727,1.5900821685791016,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.4155866503715515,1.5989990234375,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.19452258944511414,1.5975565910339355,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.8829047679901123,1.5322049856185913,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.009140972048044205,1.5480399131774902,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.3733905255794525,1.6017940044403076,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.00015853327931836247,1.521044135093689,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,2.4048409613897093e-05,1.5150129795074463,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.6386849284172058,1.5787111520767212,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,0.008187908679246902,1.5026710033416748,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,6.795518037172599e-10,1.5002869367599487,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had innate intelligence.,intelligence,intelligence, innate,1.8542863425285994e-11,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.03254939615726471,1.5938713550567627,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.016880473122000694,1.515010118484497,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.22679021954536438,1.6021215915679932,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.39676663279533386,1.5900605916976929,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.0022912833373993635,1.5009610652923584,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.007627144455909729,1.5095837116241455,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.4221995174884796,1.5860921144485474,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.20594650506973267,1.5994421243667603,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.26023611426353455,1.580284595489502,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.17207574844360352,1.6039905548095703,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,6.488267536042258e-05,1.5769563913345337,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.25284239649772644,1.5756666660308838,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.6795213222503662,1.5718905925750732,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.2313137650489807,1.602418065071106,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.17189434170722961,1.5968773365020752,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.8679406642913818,1.5358331203460693,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.010250808671116829,1.5555682182312012,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.2904807925224304,1.601890206336975,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.0001640094124013558,1.5246188640594482,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,3.281618774053641e-05,1.5162454843521118,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,0.8700099587440491,1.5354387760162354,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,8.558664887914347e-10,1.5002226829528809,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,4.923722229932537e-08,1.5779138803482056,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They had classified intelligence.,intelligence,intelligence, classified,3.069164714042394e-11,1.5002226829528809,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.006495046894997358,1.7787837982177734,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.0002444565179757774,1.7143936157226562,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.08284147083759308,1.784174919128418,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.11687389761209488,1.780207633972168,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.16905519366264343,1.7305558919906616,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.25942113995552063,1.7755084037780762,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.4782506227493286,1.7765100002288818,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.20203538239002228,1.7873125076293945,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.16699768602848053,1.7827540636062622,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.1763533502817154,1.7849769592285156,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,2.0613108997480367e-09,1.7590787410736084,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.18685050308704376,1.7496622800827026,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.1179298609495163,1.773057460784912,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.20078176259994507,1.7887518405914307,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.13224761188030243,1.7870056629180908,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.8361663222312927,1.730201005935669,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.0018170037074014544,1.7749717235565186,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.11207108199596405,1.786035180091858,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,7.193757483037189e-07,1.7639617919921875,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,6.4660312659725605e-09,1.7590861320495605,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,0.28215011954307556,1.7872145175933838,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,1.4113315671693272e-07,1.7088708877563477,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,1.110751031083157e-12,1.7205780744552612,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a sensitive issue.,issue,issue, sensitive,5.055259664110863e-14,1.7021338939666748,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.0931381806731224,1.7826061248779297,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.09009869396686554,1.732100248336792,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.1874396651983261,1.7865033149719238,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.48344239592552185,1.776843786239624,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.03867668658494949,1.7019391059875488,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.7900646328926086,1.7391259670257568,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.4856266677379608,1.776023030281067,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.2859456539154053,1.786515712738037,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.1760128289461136,1.7836062908172607,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.12124617397785187,1.7837088108062744,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,7.372753429990553e-08,1.7576004266738892,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.3037600815296173,1.7625869512557983,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.08753935247659683,1.765811562538147,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.19086025655269623,1.7881250381469727,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.1595880687236786,1.7877198457717896,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.8190017938613892,1.7335089445114136,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.005047100596129894,1.775820016860962,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.15599755942821503,1.7880010604858398,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,2.8053725600329926e-06,1.7670201063156128,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,5.934387914408035e-08,1.7631943225860596,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.07066243886947632,1.783913493156433,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,0.0029679303988814354,1.6965025663375854,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,9.894298921842015e-12,1.7363229990005493,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a political issue.,issue,issue, political,1.0048955695124929e-17,1.7127482891082764,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.06717581301927567,1.7816134691238403,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.00010559980000834912,1.7143635749816895,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.0920310765504837,1.7844712734222412,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.21869003772735596,1.783036708831787,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.02163020148873329,1.6973960399627686,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.2506984770298004,1.7755742073059082,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.3636312484741211,1.7811253070831299,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.22773630917072296,1.787697196006775,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.13460597395896912,1.7811529636383057,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.2002522349357605,1.7850285768508911,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,1.4108125258316395e-11,1.7564952373504639,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.24201412498950958,1.7528132200241089,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.25432273745536804,1.7778081893920898,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.31143733859062195,1.7863895893096924,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.15814892947673798,1.7881340980529785,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.8301364183425903,1.7314107418060303,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.0032490186858922243,1.7757742404937744,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.1517764925956726,1.7870904207229614,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,1.7096194824262056e-06,1.7650351524353027,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,2.8177488786695903e-08,1.7614381313323975,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,0.3335376977920532,1.785861611366272,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,1.518288172519533e-06,1.7032983303070068,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,8.784620708808533e-14,1.7375450134277344,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a weekly issue.,issue,issue, weekly,1.6274903754038336e-15,1.709054946899414,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.07979542016983032,1.9317564964294434,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.014344057999551296,1.8640344142913818,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.12084327638149261,1.9355283975601196,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a blackberry jam.,jam,jam, blackberry,0.11882282048463821,1.918735146522522,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
